6.122292798653061752e-03;6.122292798653061752e-03;7.637993912638130212e-01;7.637993912638130212e-01
5.969235478686663043e-03;5.969235478686663043e-03;7.640644565704201030e-01;7.640644565704201030e-01
5.969235478686663043e-03;5.969235478686663043e-03;7.643569424259872847e-01;7.643569424259872847e-01
6.020254585342128990e-03;6.020254585342128990e-03;7.642472602301496609e-01;7.642472602301496609e-01
6.020254585342128990e-03;6.020254585342128990e-03;7.640187556554880466e-01;7.640187556554880466e-01
6.020254585342128990e-03;6.020254585342128990e-03;7.639639145575692902e-01;7.639639145575692902e-01
6.020254585342128990e-03;6.020254585342128990e-03;7.642198396811904493e-01;7.642198396811904493e-01
5.969235478686736769e-03;5.969235478686736769e-03;7.647134095624593675e-01;7.647134095624593675e-01
5.969235478686736769e-03;5.969235478686736769e-03;7.645488862687032094e-01;7.645488862687032094e-01
5.969235478686736769e-03;5.969235478686736769e-03;7.643112415110548952e-01;7.643112415110548952e-01
6.122292798653061752e-03;6.122292798653061752e-03;7.640827369363935029e-01;7.640827369363935029e-01
5.969235478686663043e-03;5.969235478686663043e-03;7.632418401016387577e-01;7.632418401016387577e-01
5.969235478686663043e-03;5.969235478686663043e-03;7.641649985832715819e-01;7.641649985832715819e-01
6.224331011963994513e-03;6.224331011963994513e-03;7.645854470006488990e-01;7.645854470006488990e-01
6.122292798653061752e-03;6.122292798653061752e-03;7.648596524902426808e-01;7.648596524902426808e-01
6.122292798653061752e-03;6.122292798653061752e-03;7.642015593152174935e-01;7.642015593152174935e-01
5.969235478686663043e-03;5.969235478686663043e-03;7.652983812735927316e-01;7.652983812735927316e-01
